,ulasan,label
1084,"Aplikasi ini sangat membantu saya, kita bisa mencari barang dari beberapa toko, harganya juga sesuai dengan kualitas barangnya, promonya juga sangat menarik, sukses terus huat shopee ya💪💪💪👌👌👌",1
1085,Bagus membantu pembeli seperti saya yg males keluar rumah buat benlaja.dan nyari produk apa aja toh gampang,1
1086,"barangnya bagus, harga ramah dikantong, pengirimannya jg cepat, sy suka, sy suka",1
1087,Sangat menolong dan mempermudah saya untuk berbelanja.. Spaylater dan Spinjam juga sangat² membantu 🙏 Sukses selalu shopee ❤️❤️😭,1
1088,"Unchhhhhhh, seneng banget akutuh dapet apk yang sekeren ini sumpah.. Barang yang aku pesen gak pernah tuh bermasalah sama sekali, selalu puas sama barangnya.. Pokoknya mantaps jiwa buat Shopee🥰😇😍😘",1
1089,"Untuk belanja online top,tapi kenapa shopee food saya g ada ya,kemarin sempet order 1x mau order shopee food lg g ad merchant nya",1
1090,Aplikasi buruk banget😭!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi bohong wkwkwkwkwk,1
1091,"Mau cari kebutuhan gampang.,amanah.,jadi tidak takut mau belanja apa saja...pokoknya mantap dah..",1
1092,"Lumayan Sering belanja online melalui shopee. Cuma agak disayangkan kenapa aplikasi shopee terasa berat tidak seperti aplikasi lain. Kedepannya perlu ada perbaikan, kl tidak ada perbaikan mungkin konsumen bànyak yg pindah. Pelayanan shopee sudah bagus, namun servernya perlu diupgrade lagi biar tidak berat di hp.",1
1093,"Lebih baik dari aplikasi belanja online yang lain, karena banyak promo gratis ongkir, terimakasih",1
1094,Aplikasi apaan begini jelek !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!??????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!??!;;!!?????!!??!!??!!!!!!!!!!!!!!!!!!!!?!????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!???????????Tapi bohoooooooong hanyuuu instal aplikasi ini sangat memuaskan sekali apa yang ada di pikiran lamgsung tersedia di apk ini 🤗😀😂,1
1095,Menyediakan COD dan itu sangat membantu sekali. Dimohon untuk tetap meng adakan fitur tersebut..,1
1096,"App belanja online yg paling bagus, mudah, banyak hal2 yg menarik. Sukak bgt belanja disini",1
1097,"Haii semuanya. Alhamdulillah dengan adanya shopee bisa bener² ngebantu saya. Saya dari rmh tinggal pilih² barang chekout langsung deh di kemas. Apalagi ada shopeepay lebih enak. Bisa beli plsa, bayar listrik dll. Oh ya bln ini saya bayar listrik lewat shopee Alhamdulillah dpt 10rb koin shopee. Dpt vc gratis ongkir minimal 10rb udh 2x. Dlm 1 vc bsa belanja di 15 toko loh. Serius. Seneng banget rasanya. Renaanjarsari",1
1098,"Apk nih jelek!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi Boong Apk Ni bagus bat,kalian Wajib banget download,kalo gak download nnti nyesel deh",1
1099,Semoga produk barang jualan di shopee tetap Bagus dan sesuai dengan keterangan nya. Biar pembeli gak kecewa com.,1
1100,"Belum pernah kecewa dari mulai bini kemarenan yg order disini, cuman nyari yg bisa cod aje, sukses terus shoppee.",1
1101,"Saya udah lama menjadi member shopee, selama ini tidak ada masalah. Dan saya hanya punya satu permintaan yaitu tolong 🙏kasi lebih banyak lagi voucer gratis ongkirnya yang cod min.0 belanja 😁😁😁",1
1102,Barang selali update.. Sering Promo gilaa gilaan .. Harga sangat kopetitif dan murahhhhhhh banget... Tingkatkan lagi aplikasinya ketika ada promo saat checkout tidak ada kendala .. 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🤗🤗🤗🤗🤗☺☺☺☺☺☺,1
1103,Bermanfaat sekali Semoga tambah baik terus sehingga bermanfaat selalu untuk kita semua pengguna setia shopee,1
1104,"Barang dari shopee selalu memuaskan,tingkatkan lagi ya untuk vocer gratis ongkir minimal belanja 10 rb,lebih di banyakin vocernya hihi",1
1105,"Dear shopee Tambah lagi point plus nya di setiap transaksi nya, biar bisa rekom ke sodara2 utk pakai app shopee Tq...",1
1106,Barang nya bagus dan murah meriah.semuanya hanya di shoope kalau di toko online lainnya biasanya mahal.yg murah sekali tidak ada,1
1107,Sangat senang menggunakan aplikasi jual beli ini terimakasih banyak untuk pembuat aplikasi ini pokoknya suka sekaliiiii😍🤩😘😘😘😘,1
1108,Mau nanya dong saya kan lupa akun shope saya yg lama dan itu udh ada paylaternya apakah diakun baru bisa mendapatkan nya?,1
1109,"Udah deh , top emang shope :)) Mantul . Banyak banget voucher gratis ongkirnyaa",1
1110,Aplikasi shoope sekarang lagi bermasalah yah? Udah 2 hari nggak bisa dibuka sama sekali. Jaringan bagus tapi tetap aja nggak bisa dibuka tolong dong gimana solusinya lagi ada keperluan urgent di shoope,1
1111,"Saya selalu senang dn puas berbelanja di shopee, semoga ke depannya bisa lebih bagus lagi.. 👍👍👍",1
1112,Pertahankan kualitas dan promo2 klo bisa ke masukan aja klo setiap ada yg ultah kasih vocer 50 rb buat belanja gratis,1
1113,"Baru kali ini,kalimantan bekasi hanya 2 hari sampai,terima kasih,terima kasih..",1
1114,"pokonya shope hebat,orang2nya pada amanah,baik,terutama sangat mengutamakan kejujuran.",1
1115,Aplikasinya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Tapi boong Notice dong min👁️🙏👁️,1
1116,Saya suka dengan shopee soalnya harga nya murah...heheシ︎シ︎maka nya saya kasih bintang lima☆☆☆☆☆❤︎❤︎❤︎❤︎,1
1117,"👍sangat membantu di masa pandemi ini,,,tetap bisa berbelanja dari rumah,,,nice aplikasi,,,suka deh",1
1118,Mantap ... Banyak Promo & Fitur² yg tak ada d aplikasi Lain..Coba saya dikasih ShopeePay Leter seperti yg lain.☺️,1
1119,"Terima kasih shopee sudah memberikan wadah untuk penjual seperti saya,,,dan setiap ada masalah customer servise 24 jam membantu🙏🙏🙏",1
1120,"Sempet ragu si buat belanja online karna takut kualitasnya gk ok, ongkirnya besar dll. Tpi setelah belanja dishopee aku jdi gk ragu lagi karena voucer gratis ongkirnya melimpah dan kualitasnya ok banget, murah tapi gak murahan ya. Yuk buruan instal dan nikmati voucer gratis ongkirnya keseluruh duniaaaa!!!!",1
1121,Shopee Menjadiakan semuanya menjadi mudah dan amanah... Belanja di shopee bikin ketagihan karna kebanjiran diskon dan vocer lainya...,1
1122,"Sangat nyaman blanja di shopee Karena sekarang bisa bayar ditempat (Cod) jgk gratis ongkir. tambah bikin Semangat lagi blanjax ,I love shopee",1
1123,"Barang dari shopee selalu memuaskan,tingkatkan lagi ya untuk vocer gratis ongkir minimal belanja 10 rb,lebih di banyakin vocernya hihi",1
1124,"Koin ku udh 16k lbh. Mau goyang shopee lg malah lemot. Ga bisa dibuka. Pdhl udh pje wifi, lihak shopee tlong klo bls komen pengguna tuh jgn cuma. ""tetimakasih atas penilaianya. Kami akan terus berusaha memeperbaiki performa kami selanjutnya"" bosen dengernya. Harus hbungi customer service segala. Ntr ujung2nya udh hbungi CS ttep ga ada jwban pasti.",1
1125,Bagus dalam penangan orang yg jualan dalam perjalanan di pantau terus terima kasih banyak shopee,1
1126,Makasih min atas aplikasi nya bagus sekali ko tidak ada kendala sama sekali pun mksh ya min :),1
1127,"Sangat membantu , simple cara penggunaannya, maupun pembayaran dgn banyak pilihan",1
1128,sangat mudah belanja d shopee serba lengkap.cuma bebas ongkir nya hanya 20rb aja..hrs nya lbh byk spt d toko sebelah bs free ongkir.,1
1129,"Shopee top banget banyak kemajuan, barang sekarang pada ori, pengiriman cepat 3 hr sampai.",1
1130,"Belanja di shopee aman dan nyaman. Dana kita ga bakalan raib jk pesanan yg kita terima ga sesuai. Jgn lupa sll baca review2 nya dl dan klik lepas dana stlh yakin pesanan yg kita terima sdh baik2 aja, ga ada masalah. Jk review bagus, penjualnya biasanya baik dan kooperatif. Selama berbelanja dg shoppe....sll merasa nyaman. Semoga yg baik tetap terjaga, dan yg krg menjadi baik ya",1
1131,"Saya kecewa dengan memesan misteri box, tdnya saya mau unboxing eh pas datang paketnya sudah terbuka semua,🤦🤦🤦",1
1132,"Cuma mau ngucapin trima kasih banyak buat shopee,, akhirnya aku bisa belanja tanpa harus keluar kamar, tanpa ketemu banyaknya orang diluar sana. Makasih banyak buat shopee.❤️❤️❤️",1
1133,"Barang nya murah, tapi bukan murahan, kualitas barang juga bagus, cepat sampai pokoknya syuka bangettttttt",1
1134,"Suka sekali dengan aplikasi ini, mempermudah berbelanja sesuai kebutuhan, serta aman terimakasih shopee 🥰🥰🥰",1
1135,Kepada pihak shopee tolong dong limit ku naikin. Masa aku belanja hampir seminggu 2x limit ku gk naik². Trimakasih,1
1136,Selama aku belanja disini nyaman dan fun banget apalagi banyak cashback dan potongan harganya itu yang disukai para perempuan heheh,1
1137,Pakai aplikasi shopee memudahkan dalam belanja barang barang... dan juga harganya murah murah...,1
1138,Biar bintang aja yg bicara. Shopee sangat membantu sya dalam berjualan onliine. Dan membeli produk2 original,1
1139,Saya syuka 👏🏾👏🏾👏🏾 Merasa terbantu dengan shopee nggak ribet juga...pokoknya saya suka bangett pake aplikasi ini... Terimaksih shopee Semua ada di sini... Pokoknya love love dahhh😍😍🥳😘,1
1140,"Daripada darat mahal mening online, asalkan memahami betul barang yang kita inginkan...",1
1141,Aplikasi shopee sangat membantu dalam saya memenuhi kebutuhan ku sehari-hari terimakasih shopee,1
1142,"Lumayan Sering belanja online melalui shopee. Cuma agak disayangkan kenapa aplikasi shopee terasa berat tidak seperti aplikasi lain. Kedepannya perlu ada perbaikan, kl tidak ada perbaikan mungkin konsumen bànyak yg pindah. Pelayanan shopee sudah bagus, namun servernya perlu diupgrade lagi biar tidak berat di hp.",1
1143,Mantap slalu cocok fre...ongkir gitu loh .bonus jg banyak .jualan saya perminggu bisa 500 rb lebih untung .lumayan bisa bantu2... Shopee tetap maju terus gratis onkir...terimah kasih....bos q.,1
1144,Aaaa bagus banget gak sia sia download dan belanja di shoope pelayanan nya bagus aplikasi nya bagus top deh kalau shoppe,1
1145,Kalo dari pengalaman aku selama pake shopee sangat baik. Apalagi dengan adanya Shopeepay jadi lebih praktis,1
1146,"Sering belanja di shoppe, gak ribet, barang2 nya ok dan akurat, no tipu tipu",1
1147,"Emang gak pernah Rugii di Shopee,mantaplah pokoknya,semua kebutuhan mudah,gak perlu ribet keluar kesana kemarii",1
1148,Tolong Resto yg kerja sama dengan shoope food taro titik nya lebih jelas soalnya kendala di lapangan Soalnya driver hanya ikutin MAP shopee,1
1149,Murah... Murah... Apa lagi kalau ada cash back dan freeongkir.. Makin cintttaaaaa sma Shopee,1
1150,"Shopeee jelek????????????????????????????????????????????????????????????????????????????????????????????????? tapi boong,shopee tu bagus banget banyak flash salenya trus banyak gamesnya yg menghasilkan koin shopee untuk dapat potongan harga, terimakasih shopee sukses selalu",1
1151,"Awal sampat Agak bingung dan susah, Trnyata mudah dan gampang cara menggunakanya, Walapun kadang delay saat me ngeklik barangya. Mantap pokoknya",1
1152,"Udah pakek shoppe udah 2tahun sampe punya 2 acount , beli apapun jadi gampang karena shoppe apalagi kalau dapat voucher gratis ongkir , shoppe selalu dihati💜",1
1153,"Suka dgn shopee..barang""nya murah kwalitas bnyk yg bagus, dangat mmbntu beli barang dgn kondisi seperti ini",1
1154,"Senang belanja di shoppe pelayanan adminya juga OK bantu saya waktu ada kendala barang belum sampai tombol terima barang sudah seakan saya terima barang, lalu saya minta bantuan admin shoppe lewat chat pesan di fb nya shoppe di layani dengan baik akhirnya dipulihkan tombol tekan diubah jadi status saya belum terima barang . Yang saya heran kenapa tombol bisa berubah seakan saya sudah terima barang, padahal belum dan tombol sudah ada yang menekan tombol itu yang saya herankan.",1
1155,"Mhon admin shope,, untuk mempermudah permbayaran adakan transfer akun virtual bank OCBC NISP karna banyak disini pengguna shope yang ingin pakai akun bank OCBC NISP",1
1156,Aplikasi jual online terbaik dan terpercaya. Saya dari jambi sudah sering menggunakan aplikasi ini.,1
1157,"Woow aplikasinya sebagus ini, sangat membantu buat dalam belanja online, banyak tokonya lengkap da pokoknya mah",1
1158,"terima kasih shopee , telah memudahkan proses shopping kami. semoga kedepan bisa menambah kualitasnya. 👍",1
1159,Membuat saya lebih mudah dan simpel gampang banget kalo pesan barang di Shopee trimakasih Shopee 😊🙏,1
1160,Aplikasinya membantu sih buat belanja tp gak tau masalahnya dimana kalo buka shopee kelamaan lama lama jd lemot bgt trs nge hang tau deh yg salah hp qu apa gimana gak paham,1
1161,Aplikasi belanja online banyak yang harga murah beda sama aplikasi online lain..meski toko sama harga lebih mahal di aplikasi lain,1
1162,Di shopee bisa belanja apa aja kebutuhan kita tanpa keluar rumah dan pembayarannya juga gampang,1
1163,"Gara2 iklan event popup jadi berat ni aplikasi gan :(, loading screen ke branda jadi lama, padahal hp saya gak kentang2 banget :(, kalo mau pindah ke toko saya terkadang load dan blank putih, harus di close dlu, baru buka lagi, Tetep bintang lima min, :)",1
1164,"Saya senang dengan aplikasi ini,pemesanan barang nya cepat,dan harga nya sangat murah,banyak diskon nya lg,semoga shoppy dapat menjadi mitra usaha saya,terima kasih,,",1
1165,Barang pesanan yg saya terima selalu dalam kondisi baik. Selalu ada promo gratis ongkir dll. Maju terus Shoppee,1
1166,"Sya sering belanja di shopee, kenpa belom dapat shopee payleter, tolong dong di perhatikan sebelum sya pindah berbelanja ke apk lain.",1
1167,"cuma mo ngingetin, kalo belanja di shopee jangan pake jasa kirim shopee exspres...apalagi keluar provinsi...mending yang pake jasa kirim yang lain,, sisanya shopee oke lah...",1
1168,Shopee tambahin dong bantuan teman penyiraman dari 15 orang jadi 20 orang..khasihan teman yang sdh aktif 15 orang...ehhh ada orang yang laen yang nyiram tanaman kita..malah tak bisa membalas balik siraaammm..khan khasihaaann😭😭😭😭😭😭😭😭😭,1
1169,"selalu puas belanja di shopee produk serba ada pengirimannya cepat respon seller nya baik kurir nya ramah ada gratis ongkir nya dan berbagai promo.😁 tapi satu aja yg kurang baik. saya heran kalo buka shopee sinyal nya langsung hilang timbul keseringan ya hilang.tapi begitu saya keluar dari shopee,sinyal nya normal lagi. itu kenapa ya?😞🙁",1
1170,"Tampilannya eye catching, program juga tidak berat. Games nya juga unik.",1
1171,kenapaya vocer min blj.0rp buat akun baru tidak bisa digunakan ? tertulis 'vocer telah digunakan',1
1172,"Shopee (๑˙❥˙๑) (づ｡◕‿‿◕｡)づshopeepay. Masih banyak toko"" kosmetik yang produknya belum punya ijin atau BPOM( ⚈̥̥̥̥̥́⌢⚈̥̥̥̥̥̀).Tolong untuk shopee lebih selektif dalam memilih seller. Sekian Terimakasih (◕ᴗ◕✿)",1
1173,"Pengiriman cepat dan selama ini tidak ada anomali barang, barang selalu sesuai dengan foto dan diskripsi yg disajikan di Shopee",1
1174,"Aplikasi belanja paling favorit, terpercaya , selalu ada pemberitahuan info promo dan lainnya, seneng banget belanja di shopee, bayar makan pun pakek shopee dapet cashback , sipp deh",1
1175,Senang belanja di shopee....sering dapat gratis ongkir...jadinya dapat harga murah...tambah lagi shopeepay laternya membantu banget...thks,1
1176,"Saya udah clear cache udah diperbaharui tapi tetep gada shopeefoodnya ya, tolong dibantu dong admin",1
1177,Saya senang sekali blanja di shopee... banyak diskon dan gratis ongkir.... shopee beda dari yang lain... barang nyajuga bagus.. pokoknya senang deh belanja di shopee!!! Buruan belanja nya di shopee!! Dan barangnya nggak murahana!!!! Thank's shopee !! Tingkatkan terus kualitas nya🤗🤗,1
1178,"Shopee mempermudah saya, untuk berbelanja keperluan apa pun tanpa harus keluar rumah",1
1179,Sy pelanggan setia shopee...tdk pindah kelain hati...maju terus utk shopee....kpn saya bisa dpt doorprize dari shopee ya,1
1180,k kenapa aq mau cekout.. tapi gk bisa... suda dari kmaren aq mau order tpi gk mau di cekout kan..??,1
1181,"Aplikasi belanja mudah segala sesuatu kebutuhan ada, penjual pada ramah dan pelayananya cepat.",1
1182,"No. 1 Online Shoping di Indonesia. Memberikan Pelayanan Terbaik , Service Harga Terbaik & Pengiriman yg Sangat Cepat. Terima Kasih Shopee. Berikan selalu Kepuasan & Pelayanan Terbaik kepada Konsumen, God Job !!!",1
1183,"Bagus,memudahkan belanja dari rumah,murah dan super hemat.semua lengkap.banyak discon,bebas ongkir...💓💓",1
1184,Barang sesuai dengan yang diinginkan... kualitas ok... murah pula....puas aja..,1
1185,"👍 OK, Mantap 👍 ((tingkatkan fitur chat agar bisa terjemahkan bahasa ini 笑脸))",1
1186,"Sbelumnya saya tidak trtarik blnja dsni, tpi stlh adanya prkembangan sistem yg lbih baik sya jdi brubh pkiran buat mncoba blnja dsni dan hsilnya Alhamdulillah smpai saat ini sdh puas. Smoga kdpannya bisa lbih baik lgi dan pra plnggan yg lain mrasa lbih puas lgi shingga tdk ad phak yg di rugikan..👍😊",1
1187,"Apk nya bagus banget,dan dapet pulsa 20k untuk pengguna baru,download sekarang!!",1
1188,"Harganya murah2 tp kualitas ga murahan,,, dpt gratisan ongkir terus,,,👍",1
1189,"Belanja di shopee, simpel murah semua produk ada, plus hadiah lagi, pokoknya MANTAP,,,, 👍👍👍",1
1190,"Saya kecewa dengan memesan misteri box, tdnya saya mau unboxing eh pas datang paketnya sudah terbuka semua,🤦🤦🤦",1
1191,"Aplikasi yang sangat bagus. Tidak akan pernah khawatir penipuan, dan yang paling penting banyak voucer gratis nya, saya merekomendasikan shoppe, bagus banget soal nya",1
1192,belanja di shopee ga pernah dapet barang zonk.... jadi saya gunakan sehari hari untuk belanja karena aplksi ini sangat terpercaya.,1
1193,"Belanja dishopee bikin ketagihan.... Dn itu benar... Gk bohong.,... Skrg jd tiada hri tanpa beroprasi di shopee 😂😂",1
1194,"Sangat membantu sekali untuk belanja barang2 yabg diinginkan tanpa harus cape2 keluar rumah,,",1
1195,"Barang barang yg tidak ditemukan di app online shop sebelah semua nya ada disini, best lah shopee",1
1196,Aplikasi shoope sekarang lagi bermasalah yah? Udah 2 hari nggak bisa dibuka sama sekali. Jaringan bagus tapi tetap aja nggak bisa dibuka tolong dong gimana solusinya lagi ada keperluan urgent di shoope,1
1197,"Baru pertama blnja di shopee bagus barangnya walaupun kmasanya gk mulus tpi yg penting dalamnya. Mkasih shopee juga kurirnya kasihan mlm""khujanan lg..",1
1198,"Shoope emang TOP, solusi belanja Hemat, Tepat dan Cepat. Terimakasih Shoope",1
1199,"Memudahkan dalam berbelanja, dan yang lebih utama keamanan pelanggan dalam berbelanja, responnyacepat",1
1200,"Selain barangnya sesuai pesanan, follow up nya cepat, dan tepat waktu....👍",1
1201,"Sangat bagus.. cuma ada beberapa seller yang curang menipu pembeli.. banyak ulasan yang negatif terhadap seller seller seperti itu, Kasihan pembeli yang masih awam dan tidak tahu cara pengajuan pengembalian barang, walaupun tidak konfirmasi barang di terima tapi secara otomatis dana akan di kirim ke seller dalam waktu beberapa hari.",1
